Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Tot Fwd Pkts;Tot Bwd Pkts;TotLen Fwd Pkts;TotLen Bwd Pkts;Fwd Pkt Len Max;Fwd Pkt Len Min;Fwd Pkt Len Mean;Fwd Pkt Len Std;Bwd Pkt Len Max;Bwd Pkt Len Min;Bwd Pkt Len Mean;Bwd Pkt Len Std;Flow Byts/s;Flow Pkts/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Tot;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Tot;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Len;Bwd Header Len;Fwd Pkts/s;Bwd Pkts/s;Pkt Len Min;Pkt Len Max;Pkt Len Mean;Pkt Len Std;Pkt Len Var;FIN Flag Cnt;SYN Flag Cnt;RST Flag Cnt;PSH Flag Cnt;ACK Flag Cnt;URG Flag Cnt;CWE Flag Count;ECE Flag Cnt;Down/Up Ratio;Pkt Size Avg;Fwd Seg Size Avg;Bwd Seg Size Avg;Fwd Byts/b Avg;Fwd Pkts/b Avg;Fwd Blk Rate Avg;Bwd Byts/b Avg;Bwd Pkts/b Avg;Bwd Blk Rate Avg;Subflow Fwd Pkts;Subflow Fwd Byts;Subflow Bwd Pkts;Subflow Bwd Byts;Init Fwd Win Byts;Init Bwd Win Byts;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
134.221.96.14-62.86.0.39-0-0-0;1342219614;0;6286039;0;0;25/03/2025 00:01;573;1;1;0;0;0;0;0;0;0;0;0;0;0;3490.4013961605583;5730;0;5730;5730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,7452E+16;1,7452E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.9-70.26.4.214-0-0-0;134221969;0;70264214;0;0;25/03/2025 00:02;16761;2;1;0;0;0;0;0;0;0;0;0;0;0;178.98693395382136;83805;1,18179E+16;167370;240;167370;167370;0;167370;167370;0;0;0;0;0;0;0;0;0;0;0;1,19325E+15;5,96623E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.8-92.240.0.21-0-0-0;134221968;0;92240021;0;0;25/03/2025 00:02;45015904;1;1;0;0;0;0;0;0;0;0;0;0;0;0.04442874233959625;4,50159E+14;0;4,50159E+14;4,50159E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,22144E+16;2,22144E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;4,50159E+14;0;4,50159E+14;4,50159E+14;0
134.221.104.0-0.0.0.36-0-0-0;1342211040;0;36;0;0;25/03/2025 00:00;116312743;3;1;0;0;0;0;0;0;0;0;0;0;0;0.03439004099490629;3,87709E+23;2,83185E+22;6,77938E+14;1,12136E+14;4,8519E+14;2,42595E+15;1,84496E+23;3,73053E+14;1,12136E+14;0;0;0;0;0;0;0;0;0;0;0;2,57925E+15;8,59751E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;-1;-1;0;0;0;0;0;0;3,87709E+23;2,83185E+22;6,77938E+14;1,12136E+14;0
134.221.96.8-59.147.0.51-0-0-0;134221968;0;59147051;0;0;25/03/2025 00:02;8233123;25;1;0;0;0;0;0;0;0;0;0;0;0;3.157975412246361;3,29325E+16;1,63211E+16;81633700;260;82099300;3,4208E+15;1,66594E+15;81633700;260;0;0;0;0;0;0;0;0;0;0;0;3,03651E+15;1,21461E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;1;0;-1;-1;0;0;388380;0;388380;388380;81633700;0;81633700;81633700;0
134.221.96.14-149.15.0.21-0-0-0;1342219614;0;14915021;0;0;25/03/2025 00:01;90048113;2;1;0;0;0;0;0;0;0;0;0;0;0;0.03331552322478984;4,50241E+15;6,68994E+15;4,50288E+14;4,50193E+14;4,50288E+14;4,50288E+14;0;4,50288E+14;4,50288E+14;0;0;0;0;0;0;0;0;0;0;0;2,22103E+15;1,11052E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;4,50241E+15;6,68994E+15;4,50288E+14;4,50193E+14;0
134.221.96.0-0.0.1.15-0-0-0;134221960;0;115;0;0;25/03/2025 00:01;561541;1;1;0;0;0;0;0;0;0;0;0;0;0;3.561627735107499;5615410;0;5615410;5615410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,78081E+16;1,78081E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.11-222.55.3.79-0-0-0;1342219611;0;22255379;0;0;25/03/2025 00:01;35311;2;1;0;0;0;0;0;0;0;0;0;0;0;84.95936110560449;176555;2,31719E+16;192940;160170;160170;160170;0;160170;160170;0;0;0;0;0;0;0;0;0;0;0;5,66396E+16;2,83198E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.6-147.1.2.28-0-0-0;134221966;0;1471228;0;0;25/03/2025 00:01;6884;1;1;0;0;0;0;0;0;0;0;0;0;0;290.52876234747237;68840;0;68840;68840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,45264E+16;1,45264E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.11-222.55.4.64-0-0-0;1342219611;0;22255464;0;0;25/03/2025 00:01;944988;1;1;0;0;0;0;0;0;0;0;0;0;0;2.1164289916908996;9449880;0;9449880;9449880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,05821E+16;1,05821E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.4-162.240.0.20-0-0-0;134221964;0;162240020;0;0;25/03/2025 00:02;44920786;5;1;0;0;0;0;0;0;0;0;0;0;0;0.13356845536941406;89841572;1,99804E+23;4,47261E+14;7710;4,4912E+13;1,1228E+14;2,23321E+23;4,47261E+14;7710;0;0;0;0;0;0;0;0;0;0;0;1,11307E+16;2,22614E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;-1;-1;0;0;1946930;0;1946930;1946930;4,47261E+14;0;4,47261E+14;4,47261E+14;0
134.221.96.1-155.54.0.42-0-0-0;134221961;0;15554042;0;0;25/03/2025 00:02;2583891;1;1;0;0;0;0;0;0;0;0;0;0;0;0.7740264585464325;25838910;0;25838910;25838910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,87013E+16;3,87013E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.11-222.55.4.26-0-0-0;1342219611;0;22255426;0;0;25/03/2025 00:01;36;10;1;0;0;0;0;0;0;0;0;0;0;0;305555.55555555556;36;1,13842E+16;360;0;360;40;120;360;0;0;0;0;0;0;0;0;0;0;0;0;2,77778E+16;2,77778E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.3-154.115.0.132-0-0-0;134221963;0;1541150132;0;0;25/03/2025 00:02;60116782;11;1;0;0;0;0;0;0;0;0;0;0;0;0.19961148286347064;54651620;1,24543E+16;70666750;39984970;5,30501E+14;5,30501E+15;1,18741E+16;65595840;39984970;0;0;0;0;0;0;0;0;0;0;0;1,82977E+16;1,66343E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;-1;-1;0;0;41839568;1,39297E+15;43247360;39984970;65328330;2,77947E+15;70666750;63001150;0
134.221.96.1-170.194.4.214-0-0-0;134221961;0;1701944214;0;0;24/03/2025 23:59;15348671;7;1;0;0;0;0;0;0;0;0;0;0;0;0.5212177653687411;2,19267E+16;5,80109E+15;1,53483E+14;90;1,53486E+14;25581075;6,26589E+15;1,53483E+14;90;0;0;0;0;0;0;0;0;0;0;0;4,56066E+16;6,51522E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;-1;-1;0;0;3400;0;3400;3400;1,53483E+14;0;1,53483E+14;1,53483E+14;0
172.64.146.88-192.168.188.24-8443-58954-6;1726414688;8443;19216818824;58954;6;24/03/2025 23:59;45;0;2;0;0;0;0;0;0;0;0;0;0;0;44444.444444444445;450;0;450;450;0;0;0;0;0;450;450;0;450;450;0;0;0;0;0;40;0;4,44444E+16;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;255;0;0;0;0;0;0;0;0;0;0;0
134.221.96.6-147.1.0.51-0-0-0;134221966;0;1471051;0;0;25/03/2025 00:01;145719;24;1;0;0;0;0;0;0;0;0;0;0;0;171.56307688084604;6071625;2,09075E+16;1013590;190;443600;1,9287E+15;5,1318E+15;229620;190;0;0;0;0;0;0;0;0;0;0;0;1,64701E+16;6,86252E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.0.169-0-0-0;134221960;0;169;0;0;25/03/2025 00:00;112366147;4;1;0;0;0;0;0;0;0;0;0;0;0;0.04449738763401757;2,80915E+16;2,15127E+23;4,95591E+14;20022550;1,10364E+16;3,6788E+14;1,55056E+23;4,95591E+14;1,95351E+14;0;0;0;0;0;0;0;0;0;0;0;3,55979E+16;8,89948E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;-1;-1;0;0;20022550;0;20022550;20022550;3,6788E+14;1,55056E+23;4,95591E+14;1,95351E+14;0
134.221.96.7-125.154.0.39-0-0-0;134221967;0;125154039;0;0;25/03/2025 00:02;30452;1;1;0;0;0;0;0;0;0;0;0;0;0;65.67713122290819;304520;0;304520;304520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,28386E+16;3,28386E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-169.74.0.43-0-0-0;134221960;0;16974043;0;0;25/03/2025 00:00;900866;1;1;0;0;0;0;0;0;0;0;0;0;0;2.220086006131878;9008660;0;9008660;9008660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,11004E+15;1,11004E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
137.18.1.112-160.0.0.0-0-0-0;137181112;0;160000;0;0;25/03/2025 00:01;116026057;58;1;0;0;0;0;0;0;0;0;0;0;0;0.5085064641988136;2,00045E+16;2,15505E+15;20111990;19887630;1,14026E+16;2,00045E+16;2,17389E+15;20111990;19887630;0;0;0;0;0;0;0;0;0;0;0;4,99888E+15;8,61875E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.1.57-0-0-0;134221960;0;157;0;0;25/03/2025 00:00;112366147;5;1;0;0;0;0;0;0;0;0;0;0;0;0.05339686516082108;2,24732E+15;2,18651E+23;4,84516E+14;11078030;1,10364E+16;2,75909E+16;2,15138E+22;4,84516E+14;11078030;0;0;0;0;0;0;0;0;0;0;0;4,44974E+15;8,89948E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;-1;-1;0;0;15551805;6,32687E+15;20025580;11078030;3,64186E+23;1,50564E+23;4,84516E+14;1,95348E+14;0
134.221.96.0-0.0.0.59-0-0-0;134221960;0;59;0;0;25/03/2025 00:01;58777680;2;1;0;0;0;0;0;0;0;0;0;0;0;0.0510397824480313;2,93888E+13;1,67152E+23;4,12083E+14;1,75694E+14;1,75694E+14;1,75694E+14;0;1,75694E+14;1,75694E+14;0;0;0;0;0;0;0;0;0;0;0;3,40265E+15;1,70133E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;2,93888E+13;1,67152E+23;4,12083E+14;1,75694E+14;0
134.221.96.11-109.243.0.146-0-0-0;1342219611;0;1092430146;0;0;25/03/2025 00:02;14330;1;1;0;0;0;0;0;0;0;0;0;0;0;139.56734124214933;143300;0;143300;143300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,97837E+15;6,97837E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.104.0-0.0.0.32-0-0-0;1342211040;0;32;0;0;25/03/2025 00:01;95865520;25;1;0;0;0;0;0;0;0;0;0;0;0;0.2712132579054492;38346208;5,06835E+15;1,85624E+14;160910;9,54683E+14;3,97785E+16;5,12542E+15;1,85624E+14;160910;0;0;0;0;0;0;0;0;0;0;0;2,60782E+15;1,04313E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;1;0;-1;-1;0;0;3,34233E+15;1,92978E+16;53617160;3859410;1,08302E+23;4,53608E+15;1,85624E+14;58876440;0
134.221.96.7-241.187.0.39-0-0-0;134221967;0;241187039;0;0;25/03/2025 00:01;1671;3;1;0;0;0;0;0;0;0;0;0;0;0;2393.77618192699;5570;9,11926E+15;16100;290;610;305;2,12132E+16;320;290;0;0;0;0;0;0;0;0;0;0;0;1,79533E+16;5,98444E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.13-194.114.0.39-0-0-0;1342219613;0;194114039;0;0;25/03/2025 00:01;11916;1;1;0;0;0;0;0;0;0;0;0;0;0;167.84155756965424;119160;0;119160;119160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,39208E+15;8,39208E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.11-222.55.2.250-0-0-0;1342219611;0;222552250;0;0;25/03/2025 00:01;817354;2;1;0;0;0;0;0;0;0;0;0;0;0;3.6703802758657815;4086770;5,76705E+15;8164690;8850;8164690;8164690;0;8164690;8164690;0;0;0;0;0;0;0;0;0;0;0;2,44692E+15;1,22346E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-43.9.0.53-0-0-0;134221960;0;439053;0;0;25/03/2025 00:02;1073602;6;1;0;0;0;0;0;0;0;0;0;0;0;6.520107078787111;1,78934E+16;3,3731E+15;8528670;570;10722830;2144566;3,64361E+16;8528670;570;0;0;0;0;0;0;0;0;0;0;0;5,58866E+15;9,31444E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.104.15-24.227.0.59-0-0-0;13422110415;0;24227059;0;0;25/03/2025 00:00;282371;1;1;0;0;0;0;0;0;0;0;0;0;0;7.082880324112604;2823710;0;2823710;2823710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,54144E+15;3,54144E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.4.214-0-0-0;134221960;0;4214;0;0;25/03/2025 00:02;47343028;12;1;0;0;0;0;0;0;0;0;0;0;0;0.27459164631379307;3,94525E+16;1,28652E+23;4,47306E+14;0;4,7343E+14;4,30391E+15;1,34301E+23;4,47306E+14;0;0;0;0;0;0;0;0;0;0;0;0;2,53469E+15;2,11224E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;-1;-1;0;0;25716250;0;25716250;25716250;4,47306E+14;0;4,47306E+14;4,47306E+14;0
134.221.96.0-0.0.0.114-0-0-0;134221960;0;114;0;0;25/03/2025 00:00;112371726;7;1;0;0;0;0;0;0;0;0;0;0;0;0.07119228550427356;1,60531E+23;2,08742E+23;4,85071E+14;2730;1,10369E+16;1,83948E+23;2,18361E+23;4,85071E+14;2730;0;0;0;0;0;0;0;0;0;0;0;6,22932E+15;8,89904E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;-1;-1;0;0;15306560;6,67652E+15;20027570;10585550;3,63372E+23;1,50316E+22;4,85071E+14;1,95346E+14;0
134.221.104.0-0.0.0.176-0-0-0;1342211040;0;176;0;0;25/03/2025 00:01;76908844;1;1;0;0;0;0;0;0;0;0;0;0;0;0.026004811618284107;7,69088E+14;0;7,69088E+14;7,69088E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,30024E+16;1,30024E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;7,69088E+14;0;7,69088E+14;7,69088E+14;0
134.221.96.11-221.111.0.40-0-0-0;1342219611;0;221111040;0;0;25/03/2025 00:02;65262184;86;1;0;0;0;0;0;0;0;0;0;0;0;1.3330844091886351;7,58863E+15;1,93884E+16;70667800;180;6,52254E+14;7,67358E+15;1,94874E+15;70667800;180;0;0;0;0;0;0;0;0;0;0;0;1,31776E+16;1,53228E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;1;0;-1;-1;0;0;3,00281E+16;2,0323E+15;43253040;7010;6,32025E+15;6,05282E+14;70667800;50797910;0
192.168.188.24-54.227.95.54-59069-443-6;19216818824;59069;542279554;443;6;25/03/2025 00:02;20416830;6;13;7530;8630;6170;0;1255;2,42551E+16;4800;0;6,63846E+14;1,4319E+15;7,91504E+15;0.9306048000595587;1,13427E+16;3,20635E+16;99970260;0;2,0207E+13;40414020;5,43816E+15;99997170;1990;2,04168E+13;17014025;3,85172E+16;99970490;0;0;0;0;0;120;284;2,93875E+14;6,3673E+15;0;6170;8,08E+15;1,71896E+16;2,95481E+15;0;1;0;0;0;0;0;0;20;8,50526E+15;1255;6,63846E+15;0;0;0;0;0;0;6;753;13;863;-1;581;4;0;2095325;1,49934E+16;3155520;1035130;99466035;7,13082E+15;99970260;98961810;0
134.221.96.0-0.0.0.89-0-0-0;134221960;0;89;0;0;25/03/2025 00:00;86406897;1;1;0;0;0;0;0;0;0;0;0;0;0;0.023146300462566084;8,64069E+14;0;8,64069E+14;8,64069E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,15732E+16;1,15732E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;8,64069E+14;0;8,64069E+14;8,64069E+14;0
134.221.96.11-222.55.2.251-0-0-0;1342219611;0;222552251;0;0;25/03/2025 00:01;273873;2;1;0;0;0;0;0;0;0;0;0;0;0;10.953982320272535;1369365;1,62396E+16;2517680;221050;2517680;2517680;0;2517680;2517680;0;0;0;0;0;0;0;0;0;0;0;7,30265E+15;3,65133E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.6-89.23.4.214-0-0-0;134221966;0;89234214;0;0;25/03/2025 00:00;58;2;1;0;0;0;0;0;0;0;0;0;0;0;51724.137931034486;290;2,82843E+16;310;270;310;310;0;310;310;0;0;0;0;0;0;0;0;0;0;0;3,44828E+15;1,72414E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.13-194.114.0.43-0-0-0;1342219613;0;194114043;0;0;25/03/2025 00:01;242584;1;1;0;0;0;0;0;0;0;0;0;0;0;8.244566830458728;2425840;0;2425840;2425840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,12228E+15;4,12228E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
185.159.159.143-192.168.188.24-443-59054-6;19216818824;59054;1,85159E+11;443;6;25/03/2025 00:02;10189099;7;9;9560;19100;7530;0;1,36571E+16;2,74552E+15;12400;0;2,12222E+16;4,03168E+16;2,81281E+15;1.5703056766844643;6,79273E+15;2,57859E+15;99999700;0;1,01485E+14;1,69141E+16;4,07047E+16;1,00001E+14;840;1,0189E+14;1273625625;3,52607E+15;99999980;0;0;0;0;0;140;204;6,87009E+15;8,83297E+15;0;12400;1,68588E+16;3,35909E+16;1,12835E+16;0;1;0;0;0;0;0;0;10;179125;1,36571E+16;2,12222E+16;0;0;0;0;0;0;7;956;9;1910;-1;80;4;0;1890350;0;1890350;1890350;99999700;0;99999700;99999700;0
134.221.96.11-122.172.4.216-0-0-0;1342219611;0;1221724216;0;0;25/03/2025 00:02;0;3;1;0;0;0;0;0;0;0;0;0;0;#NUM!;Infinity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.2-55.206.0.43-0-0-0;134221962;0;55206043;0;0;25/03/2025 00:02;54698;4;1;0;0;0;0;0;0;0;0;0;0;0;91.41102051263302;136745;1,4415E+16;278870;4470;304270;1,01423E+16;1,53894E+16;278870;4470;0;0;0;0;0;0;0;0;0;0;0;7,31288E+15;1,82822E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.11-162.131.0.43-0-0-0;1342219611;0;162131043;0;0;25/03/2025 00:02;8980;1;1;0;0;0;0;0;0;0;0;0;0;0;222.71714922048997;89800;0;89800;89800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,11359E+16;1,11359E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.6-147.1.3.127-0-0-0;134221966;0;14713127;0;0;25/03/2025 00:01;837;1;1;0;0;0;0;0;0;0;0;0;0;0;2389.4862604540026;8370;0;8370;8370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,19474E+16;1,19474E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.14-200.184.4.209-0-0-0;1342219614;0;2001844209;0;0;24/03/2025 23:59;40359182;7;1;0;0;0;0;0;0;0;0;0;0;0;0.19822007294399577;5,7656E+15;1,5451E+16;72263060;31745480;3,32884E+14;5,54806E+15;1,57076E+15;72263060;31745480;0;0;0;0;0;0;0;0;0;0;0;1,73443E+15;2,47775E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;-1;-1;0;0;74281920;0;74281920;74281920;65861980;6,9956E+15;72263060;54950800;0
134.221.96.0-0.0.0.88-0-0-0;134221960;0;88;0;0;24/03/2025 23:59;104099003;2;1;0;0;0;0;0;0;0;0;0;0;0;0.02881871981040971;5,20495E+15;6,9082E+22;1,00898E+16;32011520;32011520;32011520;0;32011520;32011520;0;0;0;0;0;0;0;0;0;0;0;1,92125E+16;9,60624E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;1,00898E+16;0;1,00898E+16;1,00898E+16;0
134.221.96.0-0.0.0.118-0-0-0;134221960;0;118;0;0;25/03/2025 00:02;2254;1;1;0;0;0;0;0;0;0;0;0;0;0;887.3114463176576;22540;0;22540;22540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,43656E+15;4,43656E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-169.74.4.214-0-0-0;134221960;0;169744214;0;0;25/03/2025 00:00;13843;2;1;0;0;0;0;0;0;0;0;0;0;0;216.71602976233476;69215;9,74181E+15;138100;330;138100;138100;0;138100;138100;0;0;0;0;0;0;0;0;0;0;0;1,44477E+16;7,22387E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.11-221.111.1.180-0-0-0;1342219611;0;2211111180;0;0;25/03/2025 00:02;38430349;6;1;0;0;0;0;0;0;0;0;0;0;0;0.18214770831251104;6,40506E+15;4,86316E+15;1,48897E+14;170470;3,1926E+13;63852040;5,4369E+15;1,48897E+14;170470;0;0;0;0;0;0;0;0;0;0;0;1,56127E+16;2,60211E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;-1;-1;0;0;40924340;0;40924340;40924340;858447875;4,20388E+15;1,48897E+14;64011560;0
134.221.96.0-0.0.0.120-0-0-0;134221960;0;120;0;0;24/03/2025 23:59;100751660;1;1;0;0;0;0;0;0;0;0;0;0;0;0.019850789555229165;1,00752E+15;0;1,00752E+15;1,00752E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,92539E+15;9,92539E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1,00752E+15;0;1,00752E+15;1,00752E+15;0
134.221.96.15-90.194.0.43-0-0-0;1342219615;0;90194043;0;0;25/03/2025 00:00;4544411;1;1;0;0;0;0;0;0;0;0;0;0;0;0.44010103839639503;45444110;0;45444110;45444110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,20051E+16;2,20051E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
